#;Indikator BHS;Indicator English;Focus Group;Concept;F;M;Y;T;Code 1;Code 2;Comments;Code 1 ;Subcode 1;Subcat 1 name;Code 2;Subcode 2;Subcat 2 name;Dimension 1;Dimension 2;M-F;Min (M,F,Y);Imp score;Imp-F;Imp-M;Imp-Y;Imp-Cat1;Imp-Cat2
135;Djeca u kritičnoj dobi imaju mogućnost da korisno provode svoje vrijeme, npr. kroz sport.;Children at a critical age have the possibility to spend their time usefully, for example through sports.;men;peace;2.0;;;2;15.1;19.2;;15;10.0;Engagement;19;2.0;Non-school based education;Culture & Society;Rights & Dignity;2;2;0.497132;1.368421;0.0;0.0;0.10766;0.428571
136;Bivši ratni zarobljenik iz Potoka na javnim tribinama širom BiH šalje poruke pomirenja.;A former prisoner of war from Potoci is sending messages of reconciliation in public tribunes across B&H.;men;peace;;;2.0;2;7.5;1.0;;7;5.0;Reconciliation;1;0;Integration and Acceptance;Dealing with the Past;Culture & Society;0;2;0.497132;0.0;0.0;1.130435;0.27957;0.711864
176;Hrvati i Bošnjaci u Potocima ne žive podijeljeni po ulicama.;Croats and Bosniaks in Potoci do not live divided by streets.;youth;peace;;1.0;;1;6.1;1.0;;6;10.0;Us V Them;1;0;Integration and Acceptance;Culture & Society;Culture & Society;-1;1;0.248566;0.0;1.262136;0.0;0.018001;0.355932
177;Ni u Mostaru, ni u Potocima, ljudi se ne ističu kao da su oni neko i nešto.;Neither in Mostar or in Potoci do people portray themselves as if they are someone and something [special].;youth;peace;1.0;;;1;1.1;1.3;;1;10.0;Personal value;1;3.0;Social;Culture & Society;Culture & Society;1;1;0.248566;0.684211;0.0;0.0;0.104923;0.355932
178;Mladi u Potocima se druže na košarkaškim terenima.;Young people in Potoci hang out on basketball courts.;youth;peace;1.0;;;1;11.0;12.1;;11;0.0;Socializing;12;10.0;Facilities;Culture & Society;Culture & Society;1;1;0.248566;0.684211;0.0;0.0;0.251451;0.8
179;Mladi u Potocima se druže na fudbalskim terenima.;Young people in Potoci hang out on football fields.;youth;peace;1.0;;;1;11.0;12.1;;11;0.0;Socializing;12;10.0;Facilities;Culture & Society;Culture & Society;1;1;0.248566;0.684211;0.0;0.0;0.251451;0.8
180;Mladić Bošnjak i dalje ima prijatelje pravoslavce s kojima je išao u Mašinsko-saobraćajnu školu.;A young Bosniak guy still has Orthodox friends with whom he went to the Mechanical and Traffic School.;youth;peace;1.0;;;1;15.5;6.2;;15;5.0;Inclusion;6;2.0;Personal relationships;Culture & Society;Culture & Society;1;1;0.248566;0.684211;0.0;0.0;0.05383;0.292994
181;Ljudi znaju mirno rješavati probleme, da ne dođe do podjela u trenutku kada se dignu nacionalne tenzije tokom utakmica 2 kluba u Mostaru.;People know how to solve problems peacefully, so that there is no division at the moment when national tensions rise during the matches of the 2 (football) clubs in Mostar.;youth;peace;1.0;;;1;4.1;1.3;;4;10.0;Sport & Hooliganism;1;3.0;Social;Rights & Dignity;Culture & Society;1;1;0.248566;0.684211;0.0;0.0;0.102121;0.355932
182;Djeca Bošnjakinje iz Potoka se svakodnevno igraju sa komšijama Srbima;Bosniak children from Potoci play with their Serb neighbors every day.;women;peace;;1.0;;1;6.12;15.5;;6;12.0;Neighbor Relations;15;5;Inclusion;Culture & Society;Culture & Society;-1;1;0.248566;0.0;1.262136;0.0;0.018001;0.219048
183;"U kafić ""Pub"" u Potocima dolaze ljudi svih nacionalnosti.";"People of all nationalities come to the cafe ""Pub"" in Potoci.";women;peace;;;1.0;1;6.9;11.1;;6;9.0;Ethno-religious identity;11;10.0;Cafes and Space;Culture & Society;Culture & Society;0;1;0.248566;0.0;0.0;0.565217;0.018001;0.234043
184;Roditelji Bošnjakinje iz Potoka su povratnici u Višiće (općina Čapljina) i sasvim normalno se druže sa komšijama Hrvatima.;The parents of a Bosniak woman from Potoci are returnees to Višići (Čapljina municipality) and they hang out with their Croat neighbors in a completely normal manner.;women;peace;1.0;;;1;7.2;6.12;;7;2.0;Returns;6;12.0;Neighbor Relations;Dealing with the Past;Culture & Society;1;1;0.248566;0.684211;0.0;0.0;0.139785;0.292994
185;Ljudi u Mostaru nisu zaostali i ne spominju svaki dan šta je bilo prije 35 godina.;People in Mostar are not stuck in the past and do not mention every day what happened 35 years ago [prewar].;women;peace;;1.0;;1;23.1;;2022-02-12 00:00:00;23;10.0;Mental Health;0;0;0;Rights & Dignity;0;-1;1;0.248566;0.0;1.262136;0.0;3.823529;0.0
186;Ljudi u Mostaru nisu zaostali i ne spominju svaki dan rat.;People in Mostar are not stuck in the past, mentioning the war every day.;women;peace;;1.0;;1;7.0;23.1;2022-02-12 00:00:00;7;0.0;Legacies of War;23;10.0;Mental Health;Dealing with the Past;Rights & Dignity;-1;1;0.248566;0.0;1.262136;0.0;0.139785;0.117647
187;Hrvat u Potocima ne primjećuje probleme na nacionalnoj osnovi.;A Croat in Potoci does not notice any problems on a national basis.;men;peace;;1.0;;1;1.3;6.9;;1;3.0;Social;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;-1;1;0.248566;0.0;1.262136;0.0;0.104923;0.292994
188;U Potocima vlada tolerancija po pitanju miješanih brakova.;In Potoci, tolerance reigns in regards to mixed marriages.;men;peace;;;1.0;1;6.2;1.0;;6;2.0;Personal relationships;1;0;Integration and Acceptance;Culture & Society;Culture & Society;0;1;0.248566;0.0;0.0;0.565217;0.018001;0.355932
189;Hrvatu iz Potoka priskoči u pomoć susjed Salko kad god je potrebno.;A Croat from Potoci comes to the aid of his neighbor Salko whenever necessary.;men;peace;;1.0;;1;6.1;6.9;;6;10.0;Us V Them;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;-1;1;0.248566;0.0;1.262136;0.0;0.018001;0.292994
190;U Potocima nema međunacionalnih tuča na dnevnoj osnovi.;There are no interethnic fights in Potoci on a daily basis.;men;peace;;;1.0;1;4.4;6.1;2022-02-14 00:00:00;4;4.0;Violent Crime;6;10.0;Us V Them;Rights & Dignity;Culture & Society;0;1;0.248566;0.0;0.0;0.565217;0.102121;0.292994
191;Ljudi u Potocima čuju obje strane (i bošnjačku i hrvatsku) priče o ratu.;People in Potoci hear both sides (Bosniak and Croat) of war stories.;men;peace;;;1.0;1;7.4;6.1;;7;4.0;Truth Telling;6;10.0;Us V Them;Dealing with the Past;Culture & Society;0;1;0.248566;0.0;0.0;0.565217;0.139785;0.292994
192;Ljudi Srbi, Bošnjaci i Hrvati se lako slože oko asfaltiranja puta.;Serbs, Bosniaks and Croats easily agree on paving the road.;men;peace;1.0;;;1;17.1;3.2;;17;10.0;Roads;3;2.0;Public Ownership;Economic Activity & Livelihoods;Culture & Society;1;1;0.248566;0.684211;0.0;0.0;0.451389;0.189655
193;Nikome u Potocima ne smeta što su katoličke kuće prve do džamije;Nobody in Potoci cares that Catholic houses are the first ones next to the mosque.;women;peace;;1.0;;1;6.9;14.4;;6;9.0;Ethno-religious identity;14;4.0;Religious buildings;Culture & Society;Culture & Society;-1;1;0.248566;0.0;1.262136;0.0;0.018001;0.6
194;Na deponiju Uborak ne dovozi se otpad iz cijele županije, pa i šire.;Waste from the entire canton and beyond is not brought to the Uborak landfill.;youth;peace;1.0;;;1;18.0;9.1;;18;0.0;Environment;9;10.0;City politics;Rights & Dignity;Rights & Dignity;1;1;0.248566;0.684211;0.0;0.0;13.0;0.333333
195;Nakon što su demonstranti deset dana blokirali ulaz u Uborak, odgovorni političari u Mostaru su ispunili obećanje da će riješiti problem otpada na Uborku.;After the protesters blocked the entrance to Uborak for ten days, the politicians responsible for it in Mostar fulfilled their promise to solve the problem of waste in Uborak.;youth;peace;1.0;;;1;9.3;6.4;;9;3.0;Political functionality;6;4.0;Activism;Rights & Dignity;Culture & Society;1;1;0.248566;0.684211;0.0;0.0;0.192593;0.292994
196;Grad Mostar je osigurao obezbjeđenje pumpe za navodnjavanje iz jezera (pumpa nije ukradena kao prethodna dva puta).;The city of Mostar has provided a pump for irrigation from the lake (the pump has not been stolen like the previous two times).;women;peace;1.0;;;1;17.6;9.1;;17;6.0;Water/agriculture;9;10.0;City politics;Economic Activity & Livelihoods;Rights & Dignity;1;1;0.248566;0.684211;0.0;0.0;0.451389;0.333333
197;Postavljeni su ležeći policajci na glavnoj ulici u Potocima.;Speed bumps were placed on the main street in Potoci.;women;peace;;;1.0;1;17.1;21.2;;17;10.0;Roads;21;2.0;Traffic;Economic Activity & Livelihoods;Culture & Society;0;1;0.248566;0.0;0.0;0.565217;0.451389;0.2
198;Političari na vlasti u BiH ne iniciraju* nacionalne tenzije putem medija.;Politicians in power in BiH do not initiate national tensions through the media.;youth;peace;;1.0;;1;13.0;9.5;;13;0.0;Media;9;5;Political coexistence;Culture & Society;Rights & Dignity;-1;1;0.248566;0.0;1.262136;0.0;0.416667;0.333333
199;Vladajući političari ne dižu nacionalne tenzije da bi oni ostali na vlasti 30 godina.;Ruling politicians do not raise national tensions in ordeer to keep themselves in power for 30 years.;youth;peace;;1.0;;1;6.1;9.3;;6;10.0;Us V Them;9;3.0;Political functionality;Culture & Society;Rights & Dignity;-1;1;0.248566;0.0;1.262136;0.0;0.018001;0.333333
200;Uvedeni su radari za kontrolu brzine na magistrali u Potocima.;Speed ​​control radars have been introduced on the Potoci highway.;women;peace;;1.0;;1;2.4;21.2;;2;4.0;Technology;21;2.0;Traffic;Security;Culture & Society;-1;1;0.248566;0.0;1.262136;0.0;1.048387;0.2
201;Stanovnik Potoka traži od mjesne zajednice da se postavi ležeći policajac kod škole.;A resident of Potoci is requesting from the local MZ to place a speed bump near the school.;men;peace;;1.0;;1;17.1;9.6;;17;10.0;Roads;9;6.0;Mjesna zajednica;Economic Activity & Livelihoods;Rights & Dignity;-1;1;0.248566;0.0;1.262136;0.0;0.451389;0.333333
202;Kada ljudi u Potocima unajmljuju radnike, niko ne govori „zašto si uzeo njega“ (misleći na nacionalnost radnika).;"When people in Potoci hire workers, no one says ""why did you hire him?"" (referring to the nationality of the worker).";women;peace;;1.0;;1;6.1;20.2;;6;10.0;Us V Them;20;2.0;Hiring & employment;Culture & Society;Economic Activity & Livelihoods;-1;1;0.248566;0.0;1.262136;0.0;0.018001;0.229167
203;Huligani ne napadaju one koji ne navijaju za njihov tim.;Hooligans do not assault those who do not cheer for their team.;youth;peace;;;1.0;1;4.1;6.1;;4;10.0;Sport & Hooliganism;6;10.0;Us V Them;Rights & Dignity;Culture & Society;0;1;0.248566;0.0;0.0;0.565217;0.102121;0.292994
204;Ljudi razlikuju navijače od huligana.;People distinguish (football) fans from hooligans.;youth;peace;;;1.0;1;12.0;4.1;;12;0.0;Sport;4;10.0;Sport & Hooliganism;Culture & Society;Rights & Dignity;0;1;0.248566;0.0;0.0;0.565217;1.625;0.283582
205;Huligani se ne organizuju da bi se tukli nakon utakmice Veleža i Zrinjskog u Mostaru.;Hooligans do not organize fights after the match between Velež and Zrinjski (football teams) in Mostar.;youth;peace;;;1.0;1;4.1;12.3;;4;10.0;Sport & Hooliganism;12;3.0;Activities;Rights & Dignity;Culture & Society;0;1;0.248566;0.0;0.0;0.565217;0.102121;0.8
206;Nema nikakvih problema među sportistima u Mostaru.;There are no problems among athletes in Mostar.;youth;peace;;1.0;;1;12.0;1.3;;12;0.0;Sport;1;3.0;Social;Culture & Society;Culture & Society;-1;1;0.248566;0.0;1.262136;0.0;1.625;0.355932
207;Djeca Hrvatice iz Potoka idu u teretanu gdje su većinom Bošnjaci i nikada im niko nije ništa ružno rekao.;The children of a Croat woman from Potoci go to the gym where there are mostly Bosniaks and no one has ever said anything bad to them.;women;peace;;1.0;;1;23.3;6.9;2.12.22;23;3.0;0;6;9.0;Ethno-religious identity;Rights & Dignity;Culture & Society;-1;1;0.248566;0.0;1.262136;0.0;3.823529;0.292994
208;Roditelji Ultrasa znaju šta im djeca rade.;Parents of Ultras members know what their children are doing.;men;peace;;1.0;;1;15.2;4.1;2022-02-12 00:00:00;15;2.0;Infrastructure;4;10.0;Sport & Hooliganism;Culture & Society;Rights & Dignity;-1;1;0.248566;0.0;1.262136;0.0;0.05383;0.283582
209;Djeca iz 3., 4. i 5. razreda osnovne škole ne pjevaju ratne pjesme.;Children from 3rd, 4th and 5th grade of primary school do not sing war songs.;youth;peace;;;1.0;1;15.0;7.0;;15;0.0;Youth;7;0;Legacies of War;Culture & Society;Dealing with the Past;0;1;0.248566;0.0;0.0;0.565217;0.05383;0.241935
210;Djeca u školama idu zajedno na 80% predmeta, a ostalo imaju prema nacionalnom izboru (jezik itd.).;Children in schools attend 80% courses together, and the rest is according to their national choice (language, etc.).;women;peace;;1.0;;1;6.8;19.3;;6;8.0;Language;19;3.0;School inclusiveness;Culture & Society;Rights & Dignity;-1;1;0.248566;0.0;1.262136;0.0;0.018001;0.214286
211;Političarima u BiH odgovara da škole u Mostaru nisu podijeljene po nacionalnosti.;It suits politicians in B&H that schools in Mostar are not nationally divided.;youth;peace;1.0;;;1;9.3;19.3;;9;3.0;Political functionality;19;3.0;School inclusiveness;Rights & Dignity;Rights & Dignity;1;1;0.248566;0.684211;0.0;0.0;0.192593;0.214286
212;Razred u kojem ima Bošnjaka i Srba sasvim normalno* funkcioniše.;The class in which there are Bosniaks and Serbs functions quite normally.;youth;peace;;1.0;;1;19.6;19.3;;19;6.0;School Behavior;19;3.0;School inclusiveness;Rights & Dignity;Rights & Dignity;-1;1;0.248566;0.0;1.262136;0.0;0.12381;0.214286
213;Ljudi nisu prisiljeni svaki dan slušati o ratu, jer se onda pitaju ima li smisla započinjati bilo kakav posao.;People are not forced to hear about war every day, because then they ask themselves if it makes sense to start any kind of job.;women;peace;;1.0;;1;20.8;7.0;;20;8.0;Livelihoods;7;0;Legacies of War;Economic Activity & Livelihoods;Dealing with the Past;-1;1;0.248566;0.0;1.262136;0.0;0.246212;0.241935
214;Mediji ne objavljuju vijesti koje potiču mržnju na nacionalnoj osnovi.;The media does not publish news that incites hatred on a national basis.;men;peace;;;1.0;1;13.0;6.1;;13;0.0;Media;6;10.0;Us V Them;Culture & Society;Culture & Society;0;1;0.248566;0.0;0.0;0.565217;0.416667;0.292994
215;Postoji koncertna dvorana sa preko 900 mjesta u Potocima, tako da se ljudi iz Mostara i okolnih mjesta mogu lako okupiti.;There is a concert hall with over 900 seats in Potoci, so that people from Mostar and surrounding places can easily gather.;youth;peace;;;1.0;1;11.0;17.4;;11;0.0;Socializing;17;4.0;Buildings;Culture & Society;Economic Activity & Livelihoods;0;1;0.248566;0.0;0.0;0.565217;0.251451;0.28125
216;Ljeti dolaze grupe folklora iz Crne Gore koje igraju svoje narodno kolo na terenu u Potocima.;In the summer, folklore groups from Montenegro come and perform their national folk dance on the field in Potoci.;youth;peace;;;1.0;1;3.7;1.0;;3;7.0;Activities;1;0;Integration and Acceptance;Culture & Society;Culture & Society;0;1;0.248566;0.0;0.0;0.565217;0.203762;0.355932
217;U Potocima ljudi poštuju saobraćajne propise.;In Potoci, people respect traffic regulations.;youth;peace;;;1.0;1;21.2;3.2;;21;2.0;Traffic;3;2.0;Public Ownership;Culture & Society;Culture & Society;0;1;0.248566;0.0;0.0;0.565217;0.722222;0.189655
218;Bošnjak mladić koji želi otići i gledati utakmicu Zrinjskog ne boji se da li će biti napadnut ili ne.;A young Bosniak who wants to go and watch Zrinjski play is not worried if he is going to be attacked or not.;youth;peace;;1.0;;1;12.4;2.2;;12;4.0;Inclusion;2;2.0;Confidence;Culture & Society;Security;-1;1;0.248566;0.0;1.262136;0.0;1.625;0.129032
219;Huligani Zrinjskog nisu slomili vilicu dječaku Bošnjaku iz Potoka na utakmici Zrinjski-Željezničar.;Zrinjski's hooligans did not fracture the jaw of a Bosniak boy from Potoci during the Zrinjski-Željezničar match.;youth;peace;;;1.0;1;4.1;12.4;;4;10.0;Sport & Hooliganism;12;4.0;Inclusion;Rights & Dignity;Culture & Society;0;1;0.248566;0.0;0.0;0.565217;0.102121;0.8
220;Bivši ratni zarobljenik iz Potoka je mirovni aktivista već 12 godina.;The former prisoner of war from Potoci has been a peace activist for 12 years.;men;peace;;1.0;;1;1.0;7.5;;1;0.0;Integration and Acceptance;7;5;Reconciliation;Culture & Society;Dealing with the Past;-1;1;0.248566;0.0;1.262136;0.0;0.104923;0.241935
221;Djeca iz Potoka ne počinju kockati s 10 godina.;Children from Potoci do not start gambling when they are 10 years old.;men;peace;;;1.0;1;4.0;15.0;;4;0.0;Criminality and Legal Enforcement;15;0;Youth;Rights & Dignity;Culture & Society;0;1;0.248566;0.0;0.0;0.565217;0.102121;0.219048
