#;Indikator BHS;Indicator English;Focus Group;Concept;F;M;Y;T;Code 1;Code 2;Comments;Code 1 ;Subcode 1;Subcat 1 name;Code 2;Subcode 2;Subcat 2 name;Dimension 1;Dimension 2;M-F;Min (M,F,Y);Imp score;Imp-F;Imp-M;Imp-Y;Imp-Cat1;Imp-Cat2
162;Pacijenti se uredno parkiraju na veliki parking iza Bolnice, jer im nije mrsko hodati 200 m.;Patients park in an orderly way at the big parking behind the hospital because they don't find it obnoxious to walk 200m.;men;peace;1.0;1.0;;2;21.1;;;21;10.0;Parking;0;0;0;Culture & Society;0;0;1;0.502415;0.715596;0.699552;0.0;0.361111;0.0
163;Škola u Cimu ima manje učenika, pa im se učitelji i nastavnici mogu bolje posvetiti.;The school in Cim has fewer students so their teachers can give them more attention;youth;peace;1.0;1.0;;2;19.0;15.0;;19;0.0;Education;15;0;Youth;Rights & Dignity;Culture & Society;0;1;0.502415;0.715596;0.699552;0.0;0.675325;0.466667
164;Pješaci se ne boje preći preko ceste, jer vozači ne voze brzo kroz Cim.;Pedestrians aren't afraid to cross the street because drivers don't drive fast through Cim;youth;peace;2.0;;;2;21.2;21.3;;21;2.0;Traffic;21;3.0;Pedestrian Safety;Culture & Society;Culture & Society;2;2;0.502415;1.431193;0.0;0.0;0.361111;0.75
165;"Ne postoji lopovluk u MZ Cim, jer su ""lokalni lopovi"" u zatvoru.";"There's no thievery in MZ Cim because ""the local thiefs"" are in prison.";men;peace;1.0;;1.0;2;4.2;9.6;;4;2.0;Corruption;9;6.0;Mjesna zajednica;Rights & Dignity;Rights & Dignity;1;1;0.502415;0.715596;0.0;0.866667;0.978056;0.4
166;Barem jedan član iz svake obitelji u Mostaru ima državni posao.;There's at least one member of every family in Mostar who has a state [public sector] job.;women;peace;1.0;;1.0;2;20.8;20.2;;20;8.0;Livelihoods;20;2.0;Hiring & employment;Economic Activity & Livelihoods;Economic Activity & Livelihoods;1;1;0.502415;0.715596;0.0;0.866667;0.085106;0.368794
167;Kćerka žene iz Cima, koja je magistrirala pravo 2013. godine, je zaposlena.;A daughter of a woman from Cim, who graduated with a degree in law in 2013 has a job;women;peace;2.0;;;2;20.8;20.5;;20;8.0;Livelihoods;20;5;Youth employment;Economic Activity & Livelihoods;Economic Activity & Livelihoods;2;2;0.502415;1.431193;0.0;0.0;0.085106;0.368794
168;Cijele obitelji ne odlaze u inozemstvo jer su ljudi zadovoljni stanjem u Mostaru.;Whole families don't go abroad because people are satisfied with the situation in Mostar;women;peace;2.0;;;2;20.7;9.3;;20;7.0;Migration;9;3.0;Political functionality;Economic Activity & Livelihoods;Rights & Dignity;2;2;0.502415;1.431193;0.0;0.0;0.085106;0.4
169;Mostarski polumaraton okuplja ljude iz čitavog Mostara.;Mostar's half-marathon gathers people from all over Mostar.;youth;peace;1.0;;1.0;2;12.3;3.7;;12;3.0;Activities;3;7.0;Activities;Culture & Society;Culture & Society;1;1;0.502415;0.715596;0.0;0.866667;1.650794;0.40708
170;Humanitarna utrka „Protiv raka dojke“ okuplja ljude iz čitave regije.;"The humanitarian race ""Against Breast Cancer"" gathers people from all over the region.";youth;peace;1.0;1.0;;2;12.3;3.7;;12;3.0;Activities;3;7.0;Activities;Culture & Society;Culture & Society;0;1;0.502415;0.715596;0.699552;0.0;1.650794;0.40708
171;Studenti koji dolaze izvan Mostara traže stan bliže fakultetu na kojem studiraju.;Students who come from outside of Mostar seek apartments near the faculty where they study.;youth;peace;;1.0;1.0;2;19.3;1.3;;19;3.0;School inclusiveness;1;3.0;Social;Rights & Dignity;Culture & Society;-1;1;0.502415;0.0;0.699552;0.866667;0.675325;0.363636
172;Bazilika u Cimu je turistička atrakcija.;The Basilica of Cim is a tourist attraction.;youth;peace;1.0;;1.0;2;20.4;3.6;;20;4.0;Tourism;3;6.0;Historic cultural monuments;Economic Activity & Livelihoods;Culture & Society;1;1;0.502415;0.715596;0.0;0.866667;0.085106;0.40708
173;Red Bull skokovi sa Starog mosta okupljaju ljude iz čitavog Mostara.;The Red Bull Diving event from the Old Bridge gathers people from all of Mostar.;youth;peace;;;2.0;2;20.4;;;20;4.0;Tourism;0;0;0;Economic Activity & Livelihoods;0;0;2;0.502415;0.0;0.0;1.733333;0.085106;0.0
174;Ne opada broj djece, nego se uočava blagi rast broja djece u Mostaru.;The number of children isn't decreasing, rather, there is a slight increase in the number of children in Mostar.;youth;peace;;;2.0;2;15.0;;;15;0.0;Youth;0;0;0;Culture & Society;0;0;2;0.502415;0.0;0.0;1.733333;1.485714;0.0
175;Policija piše kazne onima koji nepropisno parkiraju u Cimu.;The police write tickets for those who don't park properly in Cim;men;peace;;;2.0;2;5.2;21.1;;5;2.0;Interactions;21;10.0;Parking;Armed Actors;Culture & Society;0;2;0.502415;0.0;0.0;1.733333;19.5;0.75
176;Dijete se može igrati na ulici u Cimu, bez straha da će ga udariti auto.;A kid can play on the street in Cim without fear of being hit by a car;youth;peace;;1.0;1.0;2;15.0;21.3;;15;0.0;Youth;21;3.0;Pedestrian Safety;Culture & Society;Culture & Society;-1;1;0.502415;0.0;0.699552;0.866667;1.485714;0.75
177;Žene se ne boje da će ih netko napasti u Mostaru.;Women aren't afraid that someone will attack them in Mostar;youth;peace;1.0;;1.0;2;22.3;;;22;3.0;Safety and comfort;0;0;0;Culture & Society;0;1;1;0.502415;0.715596;0.0;0.866667;0.702703;0.0
215;Kad roditelj iz MZ Cim pokrene inicijativu da se obnovi park za djecu, ljudi iz Cima ne govore za njega da je ukrao novac.;When a parent from the MZ of Cim initiates rebuilding the park for kids, people from Cim don't say that he stole the money;men;peace;;1.0;;1;6.4;6.3;;6;4.0;Activism;6;3.0;Social Trust;Culture & Society;Culture & Society;-1;1;0.251208;0.0;0.699552;0.0;0.022065;0.173267
216;U kafiću se ne priča uvijek o istim problemima vezanim za sport.;In cafes people don't always talk about the same problems connected to sport.;men;peace;;1.0;;1;12.0;11.1;;12;0.0;Sport;11;10.0;Cafes and Space;Culture & Society;Culture & Society;-1;1;0.251208;0.0;0.699552;0.0;0.825397;0.393939
217;Ljudima u Mostaru ne smeta kad nema bagera (građevinskih radova), ni kad ima previše bagera.;People in Mostar aren't bothered when there are no excavators (construction work) nor when there are too many excavators.;men;peace;1.0;;;1;3.2;17.0;;3;2.0;Public Ownership;17;0;Infrastructure;Culture & Society;Economic Activity & Livelihoods;1;1;0.251208;0.715596;0.0;0.0;0.060023;0.283582
218;U zgradama u Mostaru nije prljavo, jer studenti ne bacaju otpatke svuda.;Buildings in Mostar aren't dirty because students don't litter everywhere;men;peace;;;1.0;1;18.2;19.0;;18;2.0;Waste prevention;19;0;Education;Rights & Dignity;Rights & Dignity;0;1;0.251208;0.0;0.0;0.866667;1.733333;0.261905
219;Kada netko počisti smeće oko svoje zgrade u Mostaru, sutra ujutro taj prostor i dalje bude čist.;When someone cleans up the trash around one's building in Mostar, the next morning that space is still clean;men;peace;;;1.0;1;18.3;3.2;;18;3.0;Environmental Restoration;3;2.0;Public Ownership;Rights & Dignity;Culture & Society;0;1;0.251208;0.0;0.0;0.866667;1.733333;0.20354
220;Dečko iz Cima poznaje više od polovine osoba koje žive u zgradi preko puta njegove u Mostaru.;A boy from Cim knows more than half the people who live in the building across from his in Mostar;youth;peace;;1.0;;1;6.12;6.3;;6;12.0;Neighbor Relations;6;3.0;Social Trust;Culture & Society;Culture & Society;-1;1;0.251208;0.0;0.699552;0.0;0.022065;0.173267
221;Iz kafića u Cimu ne dolazi buka, pa ne ometa ljude koji žive u blizini.;There's no noise coming from a cafe in Cim, so it doesn't bother people who live nearby;youth;peace;;1.0;;1;3.0;2.0;;3;0.0;Public space;2;0;Tranquility/Security;Culture & Society;Security;-1;1;0.251208;0.0;0.699552;0.0;0.060023;0.272727
222;U Cimu nema buke jer se više ne održava malonogometni turnir ljeti.;There's no noise in Cim because the football tournament is no longer held during the summer;youth;peace;;1.0;;1;12.3;2.0;;12;3.0;Activities;2;0;Tranquility/Security;Culture & Society;Security;-1;1;0.251208;0.0;0.699552;0.0;0.825397;0.272727
223;Tijekom izolacije momak iz Cima se nije osjećao kao pas na lancu.;During isolation, a guy from Cim didn't feel like a dog on a chain;youth;peace;1.0;;;1;23.1;15.0;;23;10.0;Mental Health;15;0;Youth;Rights & Dignity;Culture & Society;1;1;0.251208;0.715596;0.0;0.0;0.351351;0.233333
224;Ljudi koji posjećuju psihologa se ne smatraju ludim.;People who visit psychologist aren't thought of as crazy;women;peace;;;1.0;1;23.1;23.2;;23;10.0;Mental Health;23;2.0;0;Rights & Dignity;Rights & Dignity;0;1;0.251208;0.0;0.0;0.866667;0.351351;0.324324
225;U autobusu mlađe osobe ustaju starijim osobama.;In the bus, younger people stand up to give a seat to the elderly;women;peace;1.0;;;1;6.6;21.4;;6;6.0;Inter-generational Relations;21;4.0;Public transport;Culture & Society;Culture & Society;1;1;0.251208;0.715596;0.0;0.0;0.022065;0.375
226;Žene vode svoju djece na sijela kod susjeda. u CImu;"Women take their kids to ""sijelo"" (get-together) at their neighbors in Cim";women;peace;1.0;;;1;6.12;11.4;;6;12.0;Neighbor Relations;11;4.0;Informal;Culture & Society;Culture & Society;1;1;0.251208;0.715596;0.0;0.0;0.022065;0.393939
227;Žena zadnjih 30 godina svaki dan pije kavu sa susjedom u Cimu.;A woman drinks coffee everyday for 30 years with her neighbor in Cim;women;peace;;1.0;;1;6.2;11.0;;6;2.0;Personal relationships;11;0;Socializing;Culture & Society;Culture & Society;-1;1;0.251208;0.0;0.699552;0.0;0.022065;0.393939
228;Žene imaju vremena da popiju kavu sa prijateljicama.;Women have time to drink coffee with their friends;women;peace;;1.0;;1;11.3;22.0;;11;3.0;Individual Leisure;22;0;Gender;Culture & Society;Culture & Society;-1;1;0.251208;0.0;0.699552;0.0;0.363636;0.324324
229;Žene iz Cima se bave ručnim radovima (pletu, vezu, heklaju).;Women from Cim do crafts (knit, tie, crochet);women;peace;1.0;;;1;22.4;;;22;4.0;Gender based activites;0;0;0;Culture & Society;0;1;1;0.251208;0.715596;0.0;0.0;0.351351;0.0
230;Žena iz Cima ima prijateljice muslimanke.;A woman from Cim has muslim friends;women;peace;1.0;;;1;6.2;6.9;;6;2.0;Personal relationships;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;1;1;0.251208;0.715596;0.0;0.0;0.022065;0.173267
231;Žena iz Cima se ne osjeća neugodno kad s prijateljicama pije kavu u Bristolu.;A woman from Cim doesn't feel uncomfortable when she drinks coffee with her friends in Bristol.;women;peace;;;1.0;1;22.3;11.1;;22;3.0;Safety and comfort;11;10.0;Cafes and Space;Culture & Society;Culture & Society;0;1;0.251208;0.0;0.0;0.866667;0.351351;0.393939
232;Prijateljice žene iz Cima, koje su muslimanke, se ne osjećaju neugodno kad s njom piju kavu u Karizmi.;Friends of a woman from Cim, who are muslims, don't feel uncomfortable when they drink coffee with her at Karizma;women;peace;;1.0;;1;11.1;6.9;;11;10.0;Cafes and Space;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;-1;1;0.251208;0.0;0.699552;0.0;0.363636;0.173267
233;"U Mostaru ljudi ne kažu ""mi"" i ""oni"" za osobe druge nacionalnosti.";"In Mostar, people don't say ""them"" and ""us"" when they refer of persons of other nationality";women;peace;;;1.0;1;6.1;6.8;;6;10.0;Us V Them;6;8.0;Language;Culture & Society;Culture & Society;0;1;0.251208;0.0;0.0;0.866667;0.022065;0.173267
234;U Cimu se smeće ne baca posvuda (npr. po zelenim površinama, po ulicama).;In Cim, you don't throw trash everywhere (e.g. on green surfaces, on the streets);men;peace;;;1.0;1;3.2;18.2;;3;2.0;Public Ownership;18;2.0;Waste prevention;Culture & Society;Rights & Dignity;0;1;0.251208;0.0;0.0;0.866667;0.060023;0.277778
235;Kod osnovne škole u Cimu je uređen veliki parking za automobile.;At elementary school in Cim, the big parking for cars is built;men;peace;;1.0;;1;21.1;17.1;;21;10.0;Parking;17;10.0;Roads;Culture & Society;Economic Activity & Livelihoods;-1;1;0.251208;0.0;0.699552;0.0;0.180556;0.283582
236;Kada se bilo koji dio Cima asfaltira, izvođači radova unaprijed obavijeste građane Cima o planiranom zatvaranju pojedinih ulica.;When any part of Cim is paved, construction workers give notice to Cim's residents about planned closing of certain streets;men;peace;;;1.0;1;17.1;10.4;;17;10.0;Roads;10;4.0;Public information;Economic Activity & Livelihoods;Rights & Dignity;0;1;0.251208;0.0;0.0;0.866667;0.122545;0.294118
237;U Cimu se ne dešavaju prometni kolapsi jer građani Cima budu obaviješteni o planiranom zatvaranju pojedinih ulica (npr. putem lokalnih radio postaja, putem plakata na javnim mjestima).;In Cim, there's no traffic collapse because citizens of Cim are given notice about planned cosing of certain streets (e.g.through local radio stations, posters at public places);men;peace;;;1.0;1;10.4;21.2;;10;4.0;Public information;21;2.0;Traffic;Rights & Dignity;Culture & Society;0;1;0.251208;0.0;0.0;0.866667;1.835294;0.375
238;Izvođači radova paze na raspored zatvaranja ulica kako bi građani mogli doći do svog odredišta.;Construction workers take care of the street closing schedule so that citizes can go to their destination;men;peace;;;1.0;1;17.1;21.2;;17;10.0;Roads;21;2.0;Traffic;Economic Activity & Livelihoods;Culture & Society;0;1;0.251208;0.0;0.0;0.866667;0.122545;0.375
239;Ljudi plaćaju parking u Mostaru.;People pay for parking in Mostar;men;peace;;1.0;;1;21.1;;;21;10.0;Parking;0;0;0;Culture & Society;0;-1;1;0.251208;0.0;0.699552;0.0;0.180556;0.0
240;Vozila su pod sigurnosnim nadzorom, pa se ljudi u Mostaru ne protive plaćanju parkinga.;Vehicles are under security cameras, so people in Mostar aren't against charging for parking;men;peace;;1.0;;1;21.1;2.4;;21;10.0;Parking;2;4.0;Technology;Culture & Society;Security;-1;1;0.251208;0.0;0.699552;0.0;0.180556;0.272727
241;U Mostaru su napravljena dva kružna toka.;In mostar, there are two roundabouts built;men;peace;1.0;;;1;17.1;;;17;10.0;Roads;0;0;0;Economic Activity & Livelihoods;0;1;1;0.251208;0.715596;0.0;0.0;0.122545;0.0
242;Nisu potrebni čamci u gradu Mostaru, jer Avenija ne popliva kada pada kiša.;Mostar city doesn't need boats, because the Avenue isn't flooded when rain falls down;men;peace;;;1.0;1;17.1;3.8;;17;10.0;Roads;3;8.0;Condition;Economic Activity & Livelihoods;Culture & Society;0;1;0.251208;0.0;0.0;0.866667;0.122545;0.20354
243;Ljudi nisu priključivali bez dozvole svoje cijevi na kanalizacijski kanal u Cimu.;People did not connect their pipes to the Cim sewer without permission.;men;peace;;;1.0;1;17.0;4.3;;17;0.0;Infrastructure;4;3.0;Non-violent Crime;Economic Activity & Livelihoods;Rights & Dignity;0;1;0.251208;0.0;0.0;0.866667;0.122545;0.37931
244;Postoji kružna linija autobusa za medicinsko osoblje, pa većina ne dolazi svojim privatnim vozilom.;There's a circle bus line for medical staff so most of them don't come with their own vehicles;men;peace;1.0;;;1;21.4;23.2;;21;4.0;Public transport;23;2.0;0;Culture & Society;Rights & Dignity;1;1;0.251208;0.715596;0.0;0.0;0.180556;0.324324
245;Kod O.Š. Cim postoji uređen veliki parking.;At elementary school in Cim, there's a big parking built;men;peace;;1.0;;1;17.0;21.1;;17;0.0;Infrastructure;21;10.0;Parking;Economic Activity & Livelihoods;Culture & Society;-1;1;0.251208;0.0;0.699552;0.0;0.122545;0.375
246;Područje oko groblja u Cimu je dobro osvjetljeno javnom rasvjetom kao i ostatak Cima.;The area around cemetery in Cim is well illuminated with public lights just like the rest of Cim;men;peace;;1.0;;1;17.3;;;17;3.0;Public Lighting;0;0;0;Economic Activity & Livelihoods;0;-1;1;0.251208;0.0;0.699552;0.0;0.122545;0.0
247;Kada se pokvari sijalica u javnoj rasvjeti, stanar Cima ne mora 5-6 puta zvati Komunalnu službu da promijenu sijalicu.;When a light bulb in public lighting breaks down, a resident of Cim doesn't have to call Communal Service for 5-6 times to change it;men;peace;;;1.0;1;17.3;10.6;;17;3.0;Public Lighting;10;6.0;Public utilities;Economic Activity & Livelihoods;Rights & Dignity;0;1;0.251208;0.0;0.0;0.866667;0.122545;0.294118
248;Školski autobus za djecu s vrha Cima do škole saobraća na svakih sat vremena.;A school bus for kids from the top of Cim to the school is driving every hour;men;peace;1.0;;;1;19.0;21.4;;19;0.0;Education;21;4.0;Public transport;Rights & Dignity;Culture & Society;1;1;0.251208;0.715596;0.0;0.0;0.337662;0.375
249;Škola u Cimu je znatno obnovljena u posljednje vrijeme (izgrađena sala, obnovljeni WC-i, nabavljene nove klupe).;School in Cim is significantly rebuilt during last time (built hall, renewed toilets, new benches);youth;peace;;;1.0;1;19.0;17.4;;19;0.0;Education;17;4.0;Buildings;Rights & Dignity;Economic Activity & Livelihoods;0;1;0.251208;0.0;0.0;0.866667;0.337662;0.283582
250;Vozači ne voze brzo kroz Cim, iako je cesta nova.;Drivers don't drive fast through Cim, even though the road is new;youth;peace;1.0;;;1;17.1;21.3;;17;10.0;Roads;21;3.0;Pedestrian Safety;Economic Activity & Livelihoods;Culture & Society;1;1;0.251208;0.715596;0.0;0.0;0.122545;0.375
251;Ne postoji nepotizam u Mostaru.;There's no nepotism in Mostar;men;peace;;;1.0;1;4.2;20.2;;4;2.0;Corruption;20;2.0;Hiring & employment;Rights & Dignity;Economic Activity & Livelihoods;0;1;0.251208;0.0;0.0;0.866667;0.489028;0.184397
252;Svi članovi jedne obitelji nisu zaposleni u državnim ustanovama.;All members of one family aren't employed in state institutions;women;peace;;1.0;;1;4.2;20.2;;4;2.0;Corruption;20;2.0;Hiring & employment;Rights & Dignity;Economic Activity & Livelihoods;-1;1;0.251208;0.0;0.699552;0.0;0.489028;0.184397
253;Nezaposlenoj ženi, koja se nije stigla testirati u bolnici, djelatnice nisu rekle da se idući dan ide testirati u privatnoj klinici, gdje se testiranje na Covid-19 plaća.;An unemployed woman, who didn't manage to test at the hospital, wasn't told by workers to go to test the next day in a private clinc, where testing for Covid-19 is charged;women;peace;;1.0;;1;23.2;10.2;;23;2.0;0;10;2.0;Unemployment;Rights & Dignity;Rights & Dignity;-1;1;0.251208;0.0;0.699552;0.0;0.351351;0.294118
254;Žene iz Cima idu u Austriju da čuvaju stare osobe, jer je to dobro plaćeno.;Women from Cim go to Austria to take care of the elderly, because they're paid well;women;peace;;;1.0;1;20.7;20.8;;20;7.0;Migration;20;8.0;Livelihoods;Economic Activity & Livelihoods;Economic Activity & Livelihoods;0;1;0.251208;0.0;0.0;0.866667;0.042553;0.184397
255;Cimljani su zaposleni, pa nisu podložni bolestima izazvanim sekiracijom.;People from Cim are employed, so they don't have ilnesses caused by stress;women;peace;;;1.0;1;20.2;23.1;;20;2.0;Hiring & employment;23;10.0;Mental Health;Economic Activity & Livelihoods;Rights & Dignity;0;1;0.251208;0.0;0.0;0.866667;0.042553;0.324324
256;I djeca koja nisu „tatini sinovi“ dobivaju posao u Mostaru.;"Even kids who aren't ""daddy's boys"" get jobs in Mostar";women;peace;;;1.0;1;4.2;20.5;;4;2.0;Corruption;20;5;Youth employment;Rights & Dignity;Economic Activity & Livelihoods;0;1;0.251208;0.0;0.0;0.866667;0.489028;0.184397
257;„Tatini sinovi“ ne primaju platu kad ništa ne rade na poslu.;"""Daddy's boys don't receive paychecks when they don't do anything at work";women;peace;;;1.0;1;4.2;20.8;;4;2.0;Corruption;20;8.0;Livelihoods;Rights & Dignity;Economic Activity & Livelihoods;0;1;0.251208;0.0;0.0;0.866667;0.489028;0.184397
258;Navijači iz Mostara, koji su rođeni poslije rata, se ne tuku međusobno.;Supporters from Mostar, who are born after the war, don't fight among themselves;women;peace;;1.0;;1;4.1;12.4;;4;10.0;Sport & Hooliganism;12;4.0;Inclusion;Rights & Dignity;Culture & Society;-1;1;0.251208;0.0;0.699552;0.0;0.489028;0.259259
259;Žena iz Cima, koja je radila na Rondou, nije prije svake utakmice morala sklanjati auto da joj ga navijači ne oštete.;A woman from Cim, who worked at Rondo, didn't have to move her car every time before the game, so that hooligans don't damage it;women;peace;;1.0;;1;4.1;21.1;;4;10.0;Sport & Hooliganism;21;10.0;Parking;Rights & Dignity;Culture & Society;-1;1;0.251208;0.0;0.699552;0.0;0.489028;0.375
260;Za dečkom iz Cima koji je u majici Ultrasa prolazio Bulevarom, nisu potrčale osobe iz kafića na Bulevaru.;People from a cafe on Bulevar didn't chase a guy who was passing by wearing an Ultras t-shirt;women;peace;1.0;;;1;4.1;6.1;;4;10.0;Sport & Hooliganism;6;10.0;Us V Them;Rights & Dignity;Culture & Society;1;1;0.251208;0.715596;0.0;0.0;0.489028;0.173267
261;Odrasli ne koriste stalno mobitele.;Adults don't use their phones all the time.;women;peace;1.0;;;1;6.5;;;6;5.0;Technology;0;0;0;Culture & Society;0;1;1;0.251208;0.715596;0.0;0.0;0.022065;0.0
262;Čovjek iz Cima može zaboraviti zaključati vozilo, ali opet nitko ne ukrade ništa iz njega.;A guy from Cim can forget to lock his vehicle, but stil no one will steal anything from it;men;peace;;;1.0;1;6.12;2.2;;6;12.0;Neighbor Relations;2;2.0;Confidence;Culture & Society;Security;0;1;0.251208;0.0;0.0;0.866667;0.022065;0.272727
263;Promet ne predstavlja opasnost za djecu tijekom dana u Cimu.;The traffic isn't dangerous for kids during the day in Cim;men;peace;;;1.0;1;15.0;21.3;;15;0.0;Youth;21;3.0;Pedestrian Safety;Culture & Society;Culture & Society;0;1;0.251208;0.0;0.0;0.866667;0.742857;0.375
264;Policija propisuje kazne za nepropisno odlaganje otpada.;Police gives fines for throwing the trash irregularly;men;peace;;;1.0;1;5.2;18.2;;5;2.0;Interactions;18;2.0;Waste prevention;Armed Actors;Rights & Dignity;0;1;0.251208;0.0;0.0;0.866667;9.75;0.277778
265;Male stepenice na Bijelom Brijegu su osvijetljene pa se nitko ne boji ići tuda po mraku.;Small steps on Bijeli Brijeg are ilumminated so no one's afraid to go there when it's dark;youth;peace;;;1.0;1;17.3;2.2;;17;3.0;Public Lighting;2;2.0;Confidence;Economic Activity & Livelihoods;Security;0;1;0.251208;0.0;0.0;0.866667;0.122545;0.272727
266;Velike stepenice na Bijelom Brijegu su osvijetljene pa se nitko ne boji ići tuda po mraku.;Big steps on Bijeli Brijeg are ilumminated so no one's afraid to go there when it's dark;youth;peace;1.0;;;1;17.3;2.2;;17;3.0;Public Lighting;2;2.0;Confidence;Economic Activity & Livelihoods;Security;1;1;0.251208;0.715596;0.0;0.0;0.122545;0.272727
267;Majka se ne brine za sigurnost sina koji je otišao u disko, pa ga ne zove 5-6 puta sina da vidi kad će kući.;A mother isn't concerned for her son's safety who went to a disco, so she doesn't call him 5-6 times to see when he's coming home;women;peace;1.0;;;1;15.2;2.2;;15;2.0;Infrastructure;2;2.0;Confidence;Culture & Society;Security;1;1;0.251208;0.715596;0.0;0.0;0.742857;0.272727
268;Žena, koja je izgubila muža u ratu, ne gleda osobe, koje su tijekom rata bile u izbjeglištvu, kroz taj nesretni događaj.;A woman, who lost a husband during the war, doesn't look at people, who've been abroad during the war, through that unlucky event;verification;peace;;1.0;;1;7.0;6.0;;7;0.0;Legacies of War;6;0;Social Relations;Dealing with the Past;Culture & Society;-1;1;0.251208;0.0;0.699552;0.0;2.888889;0.173267
